"bot_lat","top_lat","left_long","right_long","height"
"21.02937469918224","21.03038503581987","105.7866014770398","105.7878597450316","17"
"21.029958759224552","21.030334928081658","105.7930430009269","105.7934301491762","13"
"21.029844087600132","21.03034602630152","105.7854736473305","105.7861695582075","41"
"21.029784842031162","21.030254963029737","105.7839206038492","105.7845416315293","39"
"21.02975634447224","21.03015167068518","105.7928284076568","105.7932167686797","13"
"21.029607458889352","21.030196518095497","105.7842424472968","105.7846933901307","9"
"21.02954068802537","21.03016407569971","105.7843957080114","105.7850121401525","43"
"21.02957788134163","21.03009536578884","105.7853904701624","105.7861645052469","47"
"21.02938863079473","21.02989480498367","105.7852867766432","105.786035840326","34"
"21.02971713390999","21.030104093474467","105.7929185934094","105.7933310940207","14"
"21.02954901766408","21.030077869197928","105.7847001352324","105.7852571581431","39"
"21.02961795225844","21.030024348761238","105.7932287959413","105.7936435930876","12"
"21.02958165387281","21.029980625292648","105.7928750431065","105.7932808255998","15"
"21.02945247681962","21.030016553349977","105.7849680455686","105.7855898657887","42"
"21.029506433583222","21.029900034137338","105.79319668674741","105.7935741492853","12"
"21.02930453428127","21.029833072822438","105.79235384312621","105.7930923035658","40"
"21.02931618474306","21.02978464778034","105.78390569769451","105.784363801659","31"
"21.029185630383072","21.02960859083538","105.7846215160136","105.785144173176","29"
"21.02906930791957","21.029477736935597","105.7846066998632","105.7850445195821","29"
"21.029085826407012","21.0296471749909","105.7843700016172","105.7849140735419","28"
"21.0290998571455","21.02949338138419","105.7840984962365","105.7845699458855","27"
"21.02894978271583","21.02936657326686","105.785412837749","105.7858471671007","14"
"21.028822904577233","21.02924320196884","105.784046812344","105.7845298797342","34"
"21.02491762887594","21.02526097137994","105.7932812716827","105.7936870289013","6"
"21.02855205664105","21.02913528594273","105.7877646502489","105.7883663748684","31"
"21.02856386835224","21.02900698560216","105.7830751742711","105.7835665329753","7"
"21.0283930134742","21.028928001070398","105.7840557305592","105.7845536576954","25"
"21.028482583443292","21.028865783906987","105.7927169667815","105.7931874613981","18"
"21.02841191332708","21.02879081497159","105.7927092452615","105.7931485438338","18"
"21.02833237062779","21.028860403900108","105.78425982822141","105.7847780738085","23"
"21.02839665335806","21.02885532158079","105.7845137153119","105.7850531222748","21"
"21.028280604140942","21.02867327822638","105.792849067678","105.7933012557738","18"
"21.028332926875013","21.02881046409841","105.7848007086843","105.7854874181974","19"
"21.02806210494257","21.02873727065132","105.7852346277935","105.7859002718759","10"
"21.02819703411118","21.028694723601127","105.7845070982773","105.7850012675778","19"
"21.02824356466629","21.028653751196877","105.792664646276","105.7930846413115","13"
"21.02813343182948","21.02864167943481","105.784061713348","105.7847561144612","24"
"21.02810648229726","21.028517581397008","105.7926043019699","105.7930424316365","16"
"21.02808052602868","21.0285526647389","105.7852309391392","105.7856733171674","24"
"21.02806666414803","21.028479164105498","105.79312207435561","105.7935311127747","16"
"21.02791076493868","21.02848922794145","105.7844484577594","105.7858387615105","19"
"21.02803257114554","21.02842190976891","105.79324631876","105.7936594190846","15"
"21.027979340452383","21.02840827064824","105.7925266443747","105.793004378028","7"
"21.02797189171704","21.028425051565108","105.7893088802154","105.7896535035684","6"
"21.02795242825784","21.0283671064724","105.7930733766263","105.7934838328927","8"
"21.02789568110349","21.02828148332636","105.7931869954834","105.7936110840707","14"
"21.02789515203939","21.0282842316913","105.7925020787717","105.7929217256059","14"
"21.0249003921745","21.02524890867374","105.7930484164185","105.7935084285911","13"
"21.027832141162133","21.028229016061157","105.7930206212782","105.793428327003","14"
"21.027781425907722","21.02818098691854","105.7931394402017","105.793562016912","14"
"21.0276590369251","21.028058928988308","105.7930720039422","105.7935022015494","14"
"21.02764672799589","21.02803530555303","105.7923665978635","105.792794509427","13"
"21.02753671053131","21.027935523677478","105.7924773764564","105.7928456769996","13"
"21.02750340545518","21.02790844804184","105.7925399477897","105.7929341670514","13"
"21.027469396976713","21.027875457613018","105.7926228768857","105.7929969525949","13"
"21.02744438387453","21.027837645899787","105.792694306275","105.7930823988163","12"
"21.02734011675248","21.02787193559708","105.7841556480625","105.7849095752451","50"
"21.02712667721396","21.027661176968987","105.784399288224","105.785079563693","21"
"21.02678508538333","21.02761694953125","105.7842271965868","105.78483260598139","13"
"21.027377623832223","21.027819857395407","105.7927636333718","105.793226716647","13"
