"bot_lat","top_lat","left_long","right_long, height"
"21.024808620854458","21.02593539740875","105.7925909722591","105.79371165636461","12"
"21.02477200497033","21.02590366499023","105.7928194657445","105.7940101241726","10"
"21.02471165988541","21.02586124225201","105.792675644799","105.7939048775386","12"
"21.024236000457158","21.02587687598401","105.7902447166082","105.7919748911076","99"
"21.02475614166809","21.0258829939825","105.7925370040182","105.793733613066","14"
"21.024022907821198","21.02585604912846","105.786048484328","105.7879180390134","48"
"21.0237994063896","21.02569551012915","105.7873884293418","105.7891707859571","33"
"21.0244612247131","21.025600590517612","105.7928575620702","105.7940884390867","9"
"21.02439107826686","21.02557637361895","105.7923548992807","105.7935312888419","7"
"21.02434835219887","21.025525644438773","105.79287557582519","105.7940676939285","13"
"21.024102703287138","21.02537536382529","105.7919998973345","105.793326910824","28"
"21.02406026793758","21.02527123186089","105.79201136168079","105.7932659777538","27"
"21.02403227387358","21.02522290801869","105.7920068831238","105.7932264567207","19"
"21.02409563757954","21.02528117602112","105.7919067794163","105.79309923606971","27"
"21.02403884500005","21.025231239000043","105.7920158040001","105.7932160610001","19"
"21.024021049109088","21.02520883366311","105.7919866429696","105.7932053915679","19"
"21.024099572837738","21.02528064559499","105.7919105623795","105.7930804738208","26"
"21.02392888553014","21.025133240988012","105.7918993668794","105.7931335410183","20"
"21.02390331504433","21.02514643586921","105.7916543098071","105.7929364414323","30"
"21.02382657323435","21.025035935421172","105.7918126727788","105.7930456189255","17"
"21.023896573707688","21.02508616884653","105.7928295807351","105.7939814887709","15"
"21.02417526386779","21.02531035879272","105.7928835517736","105.7940202243727","12"
"21.024211422449","21.0253866061669","105.7925818412478","105.7937639679623","15"
"21.024203053824188","21.02534589427989","105.7925175257276","105.7936789153036","17"
"21.023937404358268","21.02535353680933","105.78705647698389","105.78850673899","17"
"21.02398847887401","21.02514521247049","105.7921942913604","105.7933576475774","17"
"21.023958140058237","21.02512865336141","105.79229890280399","105.7934995907208","20"
"21.02403394935934","21.02527977318482","105.7922040337882","105.7934684074941","17"
"21.02415517126094","21.02529278317188","105.7927300566856","105.7938708724413","13"
"21.02409022040063","21.02522632211086","105.7925659265249","105.7937189471314","12"
"21.024040465661788","21.02522227842774","105.7927019299126","105.7939077303834","18"
"21.02405249552461","21.025216462999982","105.7926725657715","105.7937966558358","17"
"21.02407305428516","21.025210720758142","105.7928574279301","105.7940022096577","12"
"21.02389239888387","21.0250952097367","105.7920991807892","105.7933046274156","18"
"21.023806268868068","21.02497496942803","105.7922087306061","105.7933876748766","8"
"21.02371016256533","21.02489552369952","105.7922494894905","105.79345291389541","14"
"21.02240639822146","21.02357402738366","105.7923393738868","105.7934906768499","8"
"21.023667407421378","21.024876286623222","105.7923322326608","105.7935468215958","21"
"21.023795201093648","21.02500527918164","105.7923287220283","105.7935372910129","17"
"21.02398740390212","21.02514110040273","105.7924632504419","105.7936132897005","11"
"21.02390958153386","21.025099133357433","105.7923642581884","105.7936115015825","11"
"21.023890180399018","21.025072035235322","105.7924824700514","105.793681948935","11"
"21.023852617322728","21.02499048643826","105.7924385934604","105.7935765955149","9"
"21.02399429098496","21.02514786573682","105.7928247913275","105.7940002308604","13"
"21.02385605530152","21.025066922595922","105.7925804371034","105.7937785253007","15"
"21.02379157290893","21.025014242905492","105.7919728521196","105.7932079229016","13"
"21.02376480868299","21.024925637832492","105.7920144372018","105.7931814062297","16"
"21.023678886429988","21.02490355639005","105.79187880669019","105.7931390508828","16"
"21.02358029440227","21.02478571414046","105.79202700165929","105.7932650809514","14"
"21.02360949909282","21.024816425938422","105.7920569650093","105.79327372685201","17"
"21.02374001538729","21.02493773233722","105.7920612059181","105.7932771434123","9"
"21.02367191767803","21.024870443646012","105.7918424907776","105.7930944395634","17"
"21.0235579657769","21.02476654610671","105.7919883813007","105.7932185325861","14"
"21.02362870413527","21.02484119483488","105.7920906965122","105.7932964018243","14"
"21.02365823677753","21.02489840726892","105.792115865208","105.7933699877287","14"
"21.023638349021038","21.024837365894","105.791808986769","105.7930770636478","18"
"21.02363556648703","21.025059146917542","105.7873818025441","105.7887809934983","6"
"21.02380225300652","21.02502849894644","105.7915806570337","105.7928908732589","24"
"21.023713939760718","21.024974805103263","105.7914591533947","105.7928309895225","16"
"21.023766987797288","21.0249314354242","105.791790560774","105.7929457672937","17"
"21.0237378866204","21.024886686455602","105.7917607498561","105.7929143484071","18"
"21.02334264111563","21.02492274655313","105.7912824707209","105.7927923130879","30"
"21.023701516344477","21.02485977710461","105.7917154615907","105.7928940939735","17"
"21.02366165408223","21.0248188575979","105.7916860606714","105.7928696266561","8"
"21.02114657706377","21.02234978611342","105.7910048132341","105.7921841587129","15"
"21.02380434309296","21.02501188486151","105.7925397659422","105.7937543845925","16"
"21.02377517004431","21.02494957244442","105.79249253274129","105.7936793130195","15"
"21.023753093462037","21.024928461024402","105.7924620930363","105.7936282983838","12"
"21.02376863087195","21.024949766042052","105.7928147995196","105.7939695454845","15"
"21.02361530670465","21.02475771564151","105.792835365673","105.79403593739261","12"
"21.02357772249684","21.02472330045267","105.7928384225861","105.794046461065","13"
"21.02357621694246","21.02476912015134","105.7927508364993","105.7939356442105","17"
"21.02376687262884","21.02493680217423","105.7927184810816","105.7938961576875","10"
"21.023732554291488","21.02487998550557","105.7925412855862","105.7937026360367","14"
"21.02366424668523","21.02486553453481","105.7926502535914","105.7938263390762","13"
"21.023182117567398","21.02488279201878","105.7878780680004","105.7898484539902","76"
"21.02342941460294","21.02481250026675","105.7865133928652","105.78791458820601","13"
"21.02354965849663","21.024745764077","105.7917310155544","105.7929785075537","13"
"21.02347106149595","21.02466502075201","105.7917004202112","105.79294630165501","10"
"21.02331289516281","21.024569560211642","105.7910353812068","105.7923972648633","12"
"21.02323914267083","21.02440743092733","105.7910829583265","105.7923894778413","8"
"21.022931958388398","21.02444341440195","105.7874981111882","105.7891553317623","48"
"21.023201782089398","21.02438929226517","105.7913888203655","105.792602958125","6"
"21.023046795954627","21.02425052067517","105.7913967533102","105.7926002722117","6"
"21.02296125766646","21.02413802833357","105.7914049729804","105.7925950442134","6"
"21.02286658494872","21.02404379177782","105.7914112359064","105.7926014652829","6"
"21.02320610194876","21.024343950474652","105.7928737306675","105.7940885559764","14"
"21.02305702342861","21.02422113841807","105.79288406210429","105.7940685813641","8"
"21.02295548287703","21.02427912638672","105.7921106794723","105.7934353339141","7"
"21.02299735120829","21.02421875063728","105.7884191459921","105.78964404745881","6"
"21.02294326685962","21.024143397071782","105.791700059287","105.79293238094","12"
"21.02257794922971","21.02419101338073","105.7884628702753","105.7900421895221","65"
"21.02274337336653","21.02406220496811","105.78739569343679","105.7887378031065","20"
"21.0221455818925","21.023288262461662","105.7925528331142","105.7937039208123","11"
"21.022404038406588","21.02400945596985","105.7900965301675","105.791645021256","9"
"21.02277047903807","21.023958478457033","105.7926778940306","105.79390678705771","10"
"21.02268834029124","21.02387876817615","105.7926594180455","105.7938885002934","16"
"21.02272890016274","21.02391238973427","105.7928736869987","105.7940125104801","12"
"21.022774281567518","21.02394025902361","105.7914185015015","105.792585699102","7"
"21.022547393092438","21.02386722145007","105.7914252251376","105.7926751947523","7"
"21.022722412505498","21.02393046824991","105.7915198084321","105.7927485419829","17"
"21.02268386766422","21.02389334341852","105.7915408544677","105.7927928865376","19"
"21.02268582266983","21.02383919865165","105.7925290446436","105.7936915195053","18"
"21.022672441625318","21.02383207986078","105.791715739211","105.7929016812861","16"
"21.02264670129575","21.02381187326032","105.7917447352163","105.7929319207919","19"
"21.02260003147217","21.02377708539053","105.7916577419679","105.7928445650461","17"
"21.02260990665219","21.023780742315882","105.7918063776113","105.7929689463806","18"
"21.022586438091977","21.02375693893414","105.7917801447028","105.7929449365589","18"
"21.022538863630988","21.02371554628596","105.79172532856","105.7929261091281","18"
"21.02253578173244","21.02382009472454","105.7921204620768","105.7935086269332","11"
"21.02263418434236","21.02379125856823","105.7927871672857","105.7939737867405","12"
"21.02250642041074","21.02382561540215","105.7870667100185","105.7883998741799","20"
"21.0225601506477","21.02377144898145","105.7924543309028","105.7937439595233","28"
"21.02255901100007","21.02372180900005","105.7926357030001","105.793814518","9"
"21.02260083101855","21.02377591828507","105.7868017122699","105.7880047984623","14"
"21.02254182071478","21.0237161387363","105.7867259102928","105.787905242569","16"
"21.022448063498228","21.02367566100116","105.7867626786948","105.787975796362","18"
"21.02250520892003","21.02373563012503","105.7868227125472","105.7880331381342","17"
"21.02246480789308","21.023711281844342","105.792805483747","105.7940767439069","15"
"21.02248981115551","21.023664212296723","105.7925059397677","105.7936721037147","9"
"21.02245112929035","21.02364138254524","105.7925549058265","105.7937510037425","16"
"21.02245877528291","21.023668253545242","105.7920007594454","105.7931875138846","14"
"21.02243841965301","21.02364593090468","105.792026478106","105.793214384082","13"
"21.02216730693955","21.02367529632093","105.78808999183529","105.7896880650833","38"
"21.02237471644262","21.02356130234584","105.7923326183855","105.7935342039663","17"
"21.022461264501867","21.02362037387697","105.7926505893001","105.7938183643324","11"
"21.022450539333818","21.02363318621589","105.7921130196967","105.7932970735736","12"
"21.022408189436288","21.02359090248456","105.7917260504942","105.792907025425","11"
"21.02236187898937","21.02360458291769","105.78693461807799","105.7881856872848","16"
"21.02238451642372","21.02355856131706","105.7920544601855","105.7932384092867","15"
"21.02209290436763","21.02358978143074","105.7874676951681","105.7890714142102","15"
"21.02237193795633","21.023596573196542","105.7865677327519","105.7878060116744","16"
"21.02231721899998","21.02355483246404","105.7865062103599","105.7877297668726","16"
"21.02236341353983","21.023557829109162","105.7928153591582","105.7940207352248","11"
"21.022378360697058","21.02356150068489","105.7915314804949","105.7927345377115","18"
"21.02231596428268","21.02355396407497","105.7922105018699","105.7934245441074","15"
"21.02234027877956","21.02347851105713","105.7923095583708","105.7934624935831","8"
"21.022304343833888","21.02345443944307","105.7923479868135","105.7935051710639","14"
"21.02224002671176","21.0233872888085","105.7923647025985","105.7935122224416","14"
"21.02228412173077","21.023448946093332","105.7923901568342","105.79355203985921","13"
"21.02220989728637","21.02342672154704","105.7924334366514","105.7936185151798","8"
"21.02233663133006","21.02354945659778","105.7919403403534","105.7931483935823","13"
"21.02230742080235","21.02349578292198","105.7919469858815","105.793133203549","12"
"21.02234428256823","21.02352607705134","105.7920001623628","105.7931913051355","7"
"21.02234142362627","21.02352381410293","105.7918517999174","105.7930492237594","13"
"21.022267607950898","21.02344885098473","105.7919078741135","105.7931099322154","14"
"21.022248842622638","21.02354236054188","105.7867718373389","105.7881038979074","15"
"21.022336213459358","21.02351993610321","105.7921401848241","105.7933165120491","16"
"21.02233490949584","21.02349685808113","105.7924954036373","105.7936592112272","12"
"21.02226270854802","21.02350713896489","105.7926589768968","105.7938342568581","17"
"21.02233942273006","21.02350477889767","105.7927426315828","105.7939139357228","12"
"21.022297802770908","21.02352622814202","105.7925560866732","105.7937598717349","13"
"21.02225035931852","21.0233965995211","105.7925683354311","105.79372839121861","10"
"21.02220052876185","21.02334249013464","105.7925541919346","105.7937222622871","13"
"21.02209008146107","21.0232369350379","105.7925466427002","105.79368977489361","11"
"21.022172105947778","21.023503704536292","105.78634890843","105.7876547796349","15"
"21.02225762419051","21.02351376618417","105.7915991014504","105.7928787139236","14"
"21.022214710727148","21.023397705309883","105.7928140442035","105.7939690274043","16"
"21.02210474399611","21.02330624463961","105.7928690691467","105.7940351418594","14"
"21.02225706910818","21.023451807286502","105.7900145393845","105.7917400380648","2"
"21.022228804987808","21.02341600220597","105.7921194771089","105.7933245789826","18"
"21.02215415257293","21.02336988536635","105.7915618195064","105.7928269972613","7"
"21.022256559144658","21.02341114002366","105.7925061647094","105.79366969721521","14"
"21.02213343521061","21.02335755435315","105.7924686889592","105.793642662516","14"
"21.02228414523313","21.02340882491855","105.7927432037087","105.7938932234884","8"
"21.02222096266801","21.023429402900693","105.786633170802","105.7878745149742","11"
"21.022182027322568","21.02339989658457","105.7866528425314","105.7878996982871","15"
"21.02214972067679","21.02336416021868","105.7866849945303","105.7879294375544","13"
"21.02218458664092","21.02337333926324","105.7920660590707","105.793249155711","8"
"21.02207856138445","21.02325648441741","105.7921243568164","105.793313682528","17"
"21.02221377747162","21.02337091866632","105.7918410861813","105.7930079168351","10"
"21.021883548715138","21.02337161153655","105.7906623195876","105.79242460986521","11"
"21.021874889354688","21.02338703221794","105.7875971207619","105.7892466394879","22"
"21.022141962114258","21.02333518262581","105.7917396003947","105.7929725849359","17"
"21.02213252302093","21.023319286827302","105.7923614672362","105.7935964342039","7"
"21.0220973727663","21.02327159219661","105.7923124223164","105.7935045941027","14"
"21.02206477924091","21.0232191719169","105.7922789338303","105.7934464555827","7"
"21.02215877804014","21.023345693829622","105.7920044726597","105.7931908204974","9"
"21.02213760947945","21.023312782998023","105.7919752879104","105.7931601432794","14"
"21.02213049013663","21.023288150335382","105.7919344465746","105.793100491638","17"
"21.02210313056364","21.02324730205385","105.7919708177942","105.7931272100114","17"
"21.022097811407388","21.0232962677462","105.7927623369608","105.7939096550184","17"
"21.02208735673619","21.02324180780526","105.7926142620046","105.7937429056858","16"
"21.02209438558566","21.023314005245542","105.7865502095648","105.7877889976271","15"
"21.021789708642387","21.02297361333515","105.7919366775665","105.7931143664776","12"
"21.02203802919916","21.02326097762452","105.7864811860773","105.7877323154625","14"
"21.02198733376341","21.023152544635742","105.7924944449906","105.7936458097348","9"
"21.022003581845148","21.02319357688903","105.7921784398046","105.793350506817","11"
"21.02170508331811","21.023234453834892","105.7857988765311","105.787453119508","101"
"21.02202679918933","21.02318477517183","105.7917227514471","105.7928845954423","6"
"21.022030469834117","21.02316929796575","105.7926956365558","105.7938629060928","12"
"21.02198534291009","21.023112060773972","105.792700703859","105.7938733977117","12"
"21.02194797304565","21.023070066296192","105.792707764236","105.7938816831837","10"
"21.02186139936951","21.02305600519708","105.7927088353667","105.7938969889183","9"
"21.021979070940038","21.02317482546766","105.7918651649742","105.7931145949155","15"
"21.02197321354673","21.02315612778296","105.7923467134259","105.793566112285","15"
"21.02196065628123","21.023157712659803","105.79155280130679","105.792788395486","11"
"21.02196165904888","21.023145082010952","105.7918271299065","105.7930350057472","15"
"21.02193993348542","21.023137491764462","105.7922028683592","105.7934373823109","8"
"21.02186706534663","21.0230504288511","105.7922424314738","105.7934751715579","18"
"21.021973621868188","21.02312757443482","105.7914832996928","105.7926593961328","18"
"21.02197095598971","21.02312418801418","105.7917870001515","105.7929460711751","19"
"21.02193232863903","21.02309131627114","105.791828364804","105.7929872548763","18"
"21.021889144916198","21.02304804406465","105.791857701952","105.7930451841432","19"
"21.02196770847094","21.02308498191332","105.7917602916114","105.7928849863121","6"
"21.02187958989697","21.023042249640042","105.7917269143172","105.792896782843","9"
"21.02191160534245","21.02308367703213","105.7915643896353","105.7927412997899","8"
"21.021948700879648","21.02311289630247","105.7919748240894","105.7931673927407","11"
"21.021880900335788","21.02306404724469","105.7924389907171","105.79364408638111","21"
"21.02185307937721","21.02305919529738","105.7923700318803","105.7935637702256","21"
"21.02191785133232","21.023060400571183","105.7925631301339","105.7937793057233","11"
"21.02187151209219","21.02303765975504","105.7919866724247","105.7931865098446","14"
"21.021837928412587","21.02301478612215","105.7920058991042","105.7932092791756","14"
"21.02179076413459","21.02298283619244","105.7920353908332","105.7932644755052","20"
"21.02185396874243","21.023050326637122","105.791480767639","105.7926957821576","13"
"21.021869267079378","21.02304720887139","105.7921642446554","105.7933386740222","8"
"21.02183605792509","21.023004928447293","105.7925305149808","105.7937748063093","14"
"21.021813382845128","21.02296117125243","105.7926289064818","105.7937883051892","8"
"21.02170370911581","21.022916252785873","105.79255526785239","105.7937396469917","14"
"21.02166935076837","21.0228197974021","105.7918026667025","105.7929721717171","19"
"21.0216976215562","21.02289582331312","105.7926430642819","105.7938093073353","12"
"21.021694293968608","21.02289501546326","105.7922603343605","105.7934650885737","16"
"21.02171328797403","21.022917738671982","105.7876842526579","105.7890102453043","6"
"21.02165431461111","21.02282618598221","105.7923341555322","105.7935175842361","16"
"21.02166765596363","21.022858774317243","105.7921262662578","105.793310544988","12"
"21.02164784437117","21.02282782983729","105.79208025614899","105.79324514898","14"
"21.02164343179252","21.022808081550412","105.79204593229579","105.7931915173998","12"
"21.02153938697033","21.022806458410432","105.7914940743445","105.7928091332006","18"
"21.021583872398278","21.02277244728829","105.7918605697807","105.7930189243068","16"
"21.02154272472781","21.022747908004682","105.7926473957509","105.7938439340564","15"
"21.02154591973125","21.02275496968615","105.7922179673705","105.7933704195738","14"
"21.02153227467031","21.02274168755322","105.792190462922","105.7933307727983","14"
"21.02155148561884","21.02272541765771","105.7917642989593","105.7929095381188","19"
"21.021517206075398","21.022704555967522","105.7925989431735","105.7937613288393","13"
"21.021567693608258","21.022718720936222","105.7923280231951","105.793479489872","7"
"21.02156108764729","21.02274096767706","105.7917920488137","105.7929385002772","15"
"21.02152377954284","21.02272867422977","105.7921606245116","105.7933034338978","15"
"21.02150316132062","21.022675142807532","105.7916574493009","105.79282535283821","15"
"21.02147354990257","21.02264060977271","105.7919924413698","105.7931398575799","15"
"21.02150892584227","21.02265470816949","105.7916021231426","105.792755037836","14"
"21.02129865230699","21.02267748249444","105.7852504845648","105.7870298655445","14"
"21.02133258210606","21.022524414283122","105.7928862359325","105.79405424164351","13"
"21.0212179250958","21.0224122283735","105.7928636788765","105.7940447764099","13"
"21.02118324767362","21.02237057454641","105.7927971821713","105.7939642808313","15"
"21.02133777027246","21.02259049772788","105.7912536543277","105.7924556003672","14"
"21.02134191410294","21.02254696502485","105.7927967572281","105.7939938333115","10"
"21.02128070915236","21.022501836992742","105.79246639695","105.7936842477192","8"
"21.02128370944853","21.022482629827262","105.7911774147897","105.7923489825866","15"
"21.02127681907036","21.02240593873423","105.7927600769446","105.7939145782331","10"
"21.02121661648242","21.02236595794102","105.792743900262","105.7938854876596","10"
"21.02132848050449","21.02249484811881","105.7921107567745","105.7933695161069","23"
"21.02117453997884","21.022394170467592","105.7910410988908","105.7922428530474","17"
"21.02125334349575","21.02237925312507","105.7918868179303","105.793044120799","13"
"21.02103793671374","21.02237905451172","105.7860538565133","105.7873402550569","6"
"21.02117777691971","21.02234086436762","105.7919367364023","105.7931411955548","18"
"21.02112653312468","21.022262530880642","105.7919439499077","105.7930904496811","15"
"21.02115273937132","21.02235691835747","105.7924932925231","105.7937079654039","7"
"21.02116354385661","21.02233849719525","105.79182623388999","105.7929679561178","9"
"21.02112335222557","21.02231785026634","105.7909790477828","105.7921445025096","8"
"21.02113952342155","21.02231008120914","105.7916778371002","105.7928257220126","20"
"21.02114893890434","21.0222951595486","105.7927315832878","105.7938948929202","9"
"21.02110963887029","21.022257783820212","105.79271406898","105.793878700228","8"
"21.02106884925309","21.02228494360864","105.7928294623659","105.79397661596231","9"
"21.02106997288798","21.02227572834624","105.7928664702066","105.7940199740974","14"
"21.02108576646801","21.02225518200539","105.791750438143","105.7929652380375","18"
"21.021006439934798","21.02222273555553","105.7908646661585","105.7920312906208","14"
"21.02097815719262","21.02220480340233","105.790798456002","105.7919990497722","16"
"21.02104077519516","21.0221928943301","105.7926771309002","105.793870068399","15"
"21.02101415073321","21.02215032109293","105.7926739068587","105.79386713611851","9"
"21.02093921608268","21.02209722606819","105.792637562782","105.7938187102834","11"
"21.020722441032508","21.02191899622132","105.7926302698403","105.79377004900441","15"
"21.020797442104207","21.02219965369031","105.78956802746549","105.7910655207201","17"
"21.021041548800078","21.02217231248002","105.7911041076983","105.7922557946184","16"
"21.021022396760358","21.022152971114","105.7928266525288","105.7940005167124","8"
"21.021015165183258","21.02212710977617","105.7909967513674","105.7921782343788","16"
"21.02099037901425","21.02209585762954","105.79100064443409","105.7921775646051","13"
"21.02096087285392","21.02212039731139","105.7909637971158","105.7920816739811","13"
"21.02095463661054","21.02207029472023","105.7910016773658","105.79217767886121","13"
"21.02093284983006","21.02209110917811","105.7914941735195","105.7927714408305","29"
"21.020794655187338","21.02200245966443","105.7928387640787","105.79401243511","7"
"21.02084020451174","21.02204941084744","105.7923204831846","105.7934895386883","9"
"21.02083531970942","21.022024195735302","105.7915142193911","105.79274202885941","17"
"21.02081143705706","21.022018096935152","105.79110750736","105.7922728175251","13"
"21.02085591509879","21.02199453218093","105.7916548010902","105.7928113071343","28"
"21.02077809464852","21.0219652239653","105.7916063230617","105.7927909127778","24"
"21.02077170941572","21.021987771956432","105.7917528106255","105.7929366301319","19"
"21.02074123668368","21.02190213899551","105.7908660548452","105.792086796995","19"
"21.02070767390642","21.02187607365914","105.7908796320918","105.7921098317516","17"
"21.02067319273036","21.021843300046342","105.7909039150544","105.7921320660579","17"
"21.02073192144481","21.02193629333518","105.7918250149102","105.7930134400396","7"
"21.02074037126432","21.02190781268722","105.7927386923631","105.7939952746197","12"
"21.0206653701799","21.02187224350382","105.7918662718925","105.7930757530096","21"
"21.02056089140167","21.02174556148397","105.7899975489478","105.7912475979108","7"
"21.020461867138838","21.021848806352562","105.7901846803402","105.791582348399","26"
"21.020709654720438","21.0218983097113","105.7921785515773","105.7933732079198","8"
"21.02038072972886","21.02189575798108","105.7852519969928","105.78709538752071","41"
"21.020447303731","21.02184136836183","105.7885855462899","105.7900378106569","22"
"21.02065661150724","21.02179435627691","105.7915652952596","105.7927320706204","7"
"21.02057725781836","21.02176102972414","105.7918803151657","105.7930459166927","13"
"21.02053122177309","21.02175729233588","105.7909669309465","105.7922342975337","17"
"21.02053257847587","21.021712041687522","105.79281063164589","105.7939772896209","24"
