"bot_lat","top_lat","left_long","right_long","height"
"21.02950469918224","21.03025503581987","105.7867314770398","105.7877297450316","17"
"21.03008875922455","21.03020492808166","105.7931730009269","105.7933001491762","13"
"21.02997408760013","21.03021602630152","105.7856036473305","105.7860395582075","41"
"21.02991484203116","21.03012496302974","105.7840506038492","105.7844116315293","39"
"21.02988634447224","21.03002167068518","105.7929584076568","105.7930867686797","13"
"21.02973745888935","21.0300665180955","105.7843724472968","105.7845633901307","9"
"21.02967068802537","21.03003407569971","105.7845257080114","105.7848821401525","43"
"21.02970788134163","21.02996536578884","105.7855204701624","105.7860345052469","47"
"21.02951863079473","21.02976480498367","105.7854167766432","105.785905840326","34"
"21.02984713390999","21.02997409347447","105.7930485934094","105.7932010940207","14"
"21.02967901766408","21.02994786919793","105.7848301352324","105.7851271581431","39"
"21.02974795225844","21.02989434876124","105.7933587959413","105.7935135930876","12"
"21.02971165387281","21.02985062529265","105.7930050431065","105.7931508255998","15"
"21.02958247681962","21.02988655334998","105.7850980455686","105.7854598657887","42"
"21.02963643358322","21.02977003413734","105.7933266867474","105.7934441492853","12"
"21.02943453428127","21.02970307282244","105.7924838431262","105.7929623035658","40"
"21.02944618474306","21.02965464778034","105.7840356976945","105.784233801659","31"
"21.02931563038307","21.02947859083538","105.7847515160136","105.785014173176","29"
"21.02919930791957","21.0293477369356","105.7847366998632","105.7849145195821","29"
"21.02921582640701","21.0295171749909","105.7845000016172","105.7847840735419","28"
"21.0292298571455","21.02936338138419","105.7842284962365","105.7844399458855","27"
"21.02907978271583","21.02923657326686","105.785542837749","105.7857171671007","14"
"21.02895290457723","21.02911320196884","105.784176812344","105.7843998797342","34"
"21.02504762887594","21.02513097137994","105.7934112716827","105.7935570289013","6"
"21.02868205664105","21.02900528594273","105.7878946502489","105.7882363748684","31"
"21.02869386835224","21.02887698560216","105.7832051742711","105.7834365329753","7"
"21.0285230134742","21.0287980010704","105.7841857305592","105.7844236576954","25"
"21.02861258344329","21.02873578390699","105.7928469667815","105.7930574613981","18"
"21.02854191332708","21.02866081497159","105.7928392452615","105.7930185438338","18"
"21.02846237062779","21.02873040390011","105.7843898282214","105.7846480738085","23"
"21.02852665335806","21.02872532158079","105.7846437153119","105.7849231222748","21"
"21.02841060414094","21.02854327822638","105.792979067678","105.7931712557738","18"
"21.02846292687501","21.02868046409841","105.7849307086843","105.7853574181974","19"
"21.02819210494257","21.02860727065132","105.7853646277935","105.7857702718759","10"
"21.02832703411118","21.02856472360113","105.7846370982773","105.7848712675778","19"
"21.02837356466629","21.02852375119688","105.792794646276","105.7929546413115","13"
"21.02826343182948","21.02851167943481","105.784191713348","105.7846261144612","24"
"21.02823648229726","21.02838758139701","105.7927343019699","105.7929124316365","16"
"21.02821052602868","21.0284226647389","105.7853609391392","105.7855433171674","24"
"21.02819666414803","21.0283491641055","105.7932520743556","105.7934011127747","16"
"21.02804076493868","21.02835922794145","105.7845784577594","105.7857087615105","19"
"21.02816257114554","21.02829190976891","105.79337631876","105.7935294190846","15"
"21.02810934045238","21.02827827064824","105.7926566443747","105.792874378028","7"
"21.02810189171704","21.02829505156511","105.7894388802154","105.7895235035684","6"
"21.02808242825784","21.0282371064724","105.7932033766263","105.7933538328927","8"
"21.02802568110349","21.02815148332636","105.7933169954834","105.7934810840707","14"
"21.02802515203939","21.0281542316913","105.7926320787717","105.7927917256059","14"
"21.0250303921745","21.02511890867374","105.7931784164185","105.7933784285911","13"
"21.02796214116213","21.02809901606116","105.7931506212782","105.793298327003","14"
"21.02791142590772","21.02805098691854","105.7932694402017","105.793432016912","14"
"21.0277890369251","21.02792892898831","105.7932020039422","105.7933722015494","14"
"21.02777672799589","21.02790530555303","105.7924965978635","105.792664509427","13"
"21.02766671053131","21.02780552367748","105.7926073764564","105.7927156769996","13"
"21.02763340545518","21.02777844804184","105.7926699477897","105.7928041670514","13"
"21.02759939697671","21.02774545761302","105.7927528768857","105.7928669525949","13"
"21.02757438387453","21.02770764589979","105.792824306275","105.7929523988163","12"
"21.02747011675248","21.02774193559708","105.7842856480625","105.7847795752451","50"
"21.02725667721396","21.02753117696899","105.784529288224","105.784949563693","21"
"21.02691508538333","21.02748694953125","105.7843571965868","105.7847026059814","13"
"21.02750762383222","21.02768985739541","105.7928936333718","105.793096716647","13"
"21.027587143224","21.02769320394297","105.792434805144","105.7925853713432","13"
"21.02743501788921","21.027672164176","105.7925361323586","105.79273282308","13"
"21.02734948779747","21.02765195180737","105.7850502033805","105.7856014411072","34"
"21.02749417309357","21.02761127598719","105.7924034409055","105.7925523379403","13"
"21.02737555766529","21.02760307568517","105.7926762277641","105.7928324815718","14"
"21.02719139626012","21.02770246721835","105.7828726267191","105.7837319249886","13"
"21.02735195559043","21.02753244010615","105.7928342173944","105.7929663578844","14"
"21.02725300707481","21.02738020275931","105.7929705703474","105.7931735811713","13"
"21.02653115179782","21.02732055167337","105.7920824528558","105.7925524160719","11"
"21.02676451872647","21.0272445401145","105.7923461874302","105.7927463313132","11"
"21.02453271782189","21.02488693303348","105.7883972265412","105.7885986536166","13"
"21.02644394263137","21.02679885708221","105.78449482281","105.7848998682676","67"
"21.0262022681474","21.02664182422121","105.7918453870581","105.7922554998758","24"
"21.02625699658974","21.02649322332853","105.7875609323045","105.7879036536739","8"
"21.02593695656114","21.02634218493039","105.7872249464054","105.7874389417815","6"
"21.02601409763632","21.0263339778693","105.7844774611775","105.7849050205029","68"
"21.02590449760547","21.02626825732352","105.7871145552058","105.787326773663","6"
"21.0256550716518","21.0259182576641","105.7876671647118","105.7880720684988","45"
"21.02563604160262","21.025701033173","105.7929336800448","105.7930301898947","8"
"21.02554360366457","21.02564435704584","105.793110488492","105.7932382640037","10"
"21.02490929608277","21.02561054895523","105.7872502836602","105.7882627887095","67"
"21.02540876887473","21.0255566396123","105.7929889482383","105.7930818543025","7"
"21.02543548191954","21.02551956339942","105.7931153431774","105.7931748878108","15"
"21.0253880213527","21.02551114536292","105.7931571710822","105.7932412918919","16"
"21.0253994600553","21.02548497964024","105.7930725360352","105.7931560984986","14"
"21.02537844958829","21.02549514496682","105.7932207043814","105.7932939763489","12"
"21.02536578239657","21.02544993837911","105.7933827237403","105.7934605779649","11"
"21.02536664947767","21.02540954961841","105.7930626556921","105.7931364557898","12"
"21.02534862085446","21.02539539740875","105.7931309722591","105.7931716563646","12"
"21.02531200497033","21.02536366499023","105.7933594657445","105.7934701241726","10"
"21.02525165988541","21.02532124225201","105.793215644799","105.7933648775386","12"
"21.02477600045716","21.02533687598401","105.7907847166082","105.7914348911076","99"
"21.02529614166809","21.0253429939825","105.7930770040182","105.793193613066","14"
"21.0245629078212","21.02531604912846","105.786588484328","105.7873780390134","48"
"21.0243394063896","21.02515551012915","105.7879284293418","105.7886307859571","33"
"21.0250012247131","21.02506059051761","105.7933975620702","105.7935484390867","9"
"21.02493107826686","21.02503637361895","105.7928948992807","105.7929912888419","7"
"21.02488835219887","21.02498564443877","105.7934155758252","105.7935276939285","13"
"21.02464270328714","21.02483536382529","105.7925398973345","105.792786910824","28"
"21.02460026793758","21.02473123186089","105.7925513616808","105.7927259777538","27"
"21.02457227387358","21.02468290801869","105.7925468831238","105.7926864567207","19"
"21.02463563757954","21.02474117602112","105.7924467794163","105.7925592360697","27"
"21.02457884500005","21.02469123900004","105.7925558040001","105.7926760610001","19"
"21.02456104910909","21.02466883366311","105.7925266429696","105.7926653915679","19"
"21.02463957283774","21.02474064559499","105.7924505623795","105.7925404738208","26"
"21.02446888553014","21.02459324098801","105.7924393668794","105.7925935410183","20"
"21.02444331504433","21.02460643586921","105.7921943098071","105.7923964414323","30"
"21.02436657323435","21.02449593542117","105.7923526727788","105.7925056189255","17"
"21.02443657370769","21.02454616884653","105.7933695807351","105.7934414887709","15"
"21.02471526386779","21.02477035879272","105.7934235517736","105.7934802243727","12"
"21.024751422449","21.0248466061669","105.7931218412478","105.7932239679623","15"
"21.02474305382419","21.02480589427989","105.7930575257276","105.7931389153036","17"
"21.02447740435827","21.02481353680933","105.7875964769839","105.78796673899","17"
"21.02452847887401","21.02460521247049","105.7927342913604","105.7928176475774","17"
"21.02449814005824","21.02458865336141","105.792838902804","105.7929595907208","20"
"21.02457394935934","21.02473977318482","105.7927440337882","105.7929284074941","17"
"21.02469517126094","21.02475278317188","105.7932700566856","105.7933308724413","13"
"21.02463022040063","21.02468632211086","105.7931059265249","105.7931789471314","12"
"21.02458046566179","21.02468227842774","105.7932419299126","105.7933677303834","18"
"21.02459249552461","21.02467646299998","105.7932125657715","105.7932566558358","17"
"21.02461305428516","21.02467072075814","105.7933974279301","105.7934622096577","12"
"21.02443239888387","21.0245552097367","105.7926391807892","105.7927646274156","18"
"21.02434626886807","21.02443496942803","105.7927487306061","105.7928476748766","8"
"21.02425016256533","21.02435552369952","105.7927894894905","105.7929129138954","14"
"21.02294639822146","21.02303402738366","105.7928793738868","105.7929506768499","8"
"21.02420740742138","21.02433628662322","105.7928722326608","105.7930068215958","21"
"21.02433520109365","21.02446527918164","105.7928687220283","105.7929972910129","17"
"21.02452740390212","21.02460110040273","105.7930032504419","105.7930732897005","11"
"21.02444958153386","21.02455913335743","105.7929042581884","105.7930715015825","11"
"21.02443018039902","21.02453203523532","105.7930224700514","105.793141948935","11"
"21.02439261732273","21.02445048643826","105.7929785934604","105.7930365955149","9"
"21.02453429098496","21.02460786573682","105.7933647913275","105.7934602308604","13"
"21.02439605530152","21.02452692259592","105.7931204371034","105.7932385253007","15"
"21.02433157290893","21.02447424290549","105.7925128521196","105.7926679229016","13"
"21.02430480868299","21.02438563783249","105.7925544372018","105.7926414062297","16"
"21.02421888642999","21.02436355639005","105.7924188066902","105.7925990508828","16"
"21.02412029440227","21.02424571414046","105.7925670016593","105.7927250809514","14"
"21.02414949909282","21.02427642593842","105.7925969650093","105.792733726852","17"
"21.02428001538729","21.02439773233722","105.7926012059181","105.7927371434123","9"
"21.02421191767803","21.02433044364601","105.7923824907776","105.7925544395634","17"
"21.0240979657769","21.02422654610671","105.7925283813007","105.7926785325861","14"
"21.02416870413527","21.02430119483488","105.7926306965122","105.7927564018243","14"
"21.02419823677753","21.02435840726892","105.792655865208","105.7928299877287","14"
"21.02417834902104","21.024297365894","105.792348986769","105.7925370636478","18"
"21.02417556648703","21.02451914691754","105.7879218025441","105.7882409934983","6"
"21.02434225300652","21.02448849894644","105.7921206570337","105.7923508732589","24"
"21.02425393976072","21.02443480510326","105.7919991533947","105.7922909895225","16"
"21.02430698779729","21.0243914354242","105.792330560774","105.7924057672937","17"
"21.0242778866204","21.0243466864556","105.7923007498561","105.7923743484071","18"
"21.02388264111563","21.02438274655313","105.7918224707209","105.7922523130879","30"
"21.02424151634448","21.02431977710461","105.7922554615907","105.7923540939735","17"
"21.02420165408223","21.0242788575979","105.7922260606714","105.7923296266561","8"
"21.02168657706377","21.02180978611342","105.7915448132341","105.7916441587129","15"
"21.02434434309296","21.02447188486151","105.7930797659422","105.7932143845925","16"
"21.02431517004431","21.02440957244442","105.7930325327413","105.7931393130195","15"
"21.02429309346204","21.0243884610244","105.7930020930363","105.7930882983838","12"
"21.02430863087195","21.02440976604205","105.7933547995196","105.7934295454845","15"
"21.02415530670465","21.02421771564151","105.793375365673","105.7934959373926","12"
"21.02411772249684","21.02418330045267","105.7933784225861","105.793506461065","13"
"21.02411621694246","21.02422912015134","105.7932908364993","105.7933956442105","17"
"21.02430687262884","21.02439680217423","105.7932584810816","105.7933561576875","10"
"21.02427255429149","21.02433998550557","105.7930812855862","105.7931626360367","14"
"21.02420424668523","21.02432553453481","105.7931902535914","105.7932863390762","13"
"21.0237221175674","21.02434279201878","105.7884180680004","105.7893084539902","76"
"21.02396941460294","21.02427250026675","105.7870533928652","105.787374588206","13"
"21.02408965849663","21.024205764077","105.7922710155544","105.7924385075537","13"
"21.02401106149595","21.02412502075201","105.7922404202112","105.792406301655","10"
"21.02385289516281","21.02402956021164","105.7915753812068","105.7918572648633","12"
"21.02377914267083","21.02386743092733","105.7916229583265","105.7918494778413","8"
"21.0234719583884","21.02390341440195","105.7880381111882","105.7886153317623","48"
"21.0237417820894","21.02384929226517","105.7919288203655","105.792062958125","6"
"21.02358679595463","21.02371052067517","105.7919367533102","105.7920602722117","6"
"21.02350125766646","21.02359802833357","105.7919449729804","105.7920550442134","6"
"21.02340658494872","21.02350379177782","105.7919512359064","105.7920614652829","6"
"21.02374610194876","21.02380395047465","105.7934137306675","105.7935485559764","14"
"21.02359702342861","21.02368113841807","105.7934240621043","105.7935285813641","8"
"21.02349548287703","21.02373912638672","105.7926506794723","105.7928953339141","7"
"21.02353735120829","21.02367875063728","105.7889591459921","105.7891040474588","6"
"21.02348326685962","21.02360339707178","105.792240059287","105.79239238094","12"
"21.02311794922971","21.02365101338073","105.7890028702753","105.7895021895221","65"
"21.02328337336653","21.02352220496811","105.7879356934368","105.7881978031065","20"
"21.0226855818925","21.02274826246166","105.7930928331142","105.7931639208123","11"
"21.02294403840659","21.02346945596985","105.7906365301675","105.791105021256","9"
"21.02331047903807","21.02341847845703","105.7932178940306","105.7933667870577","10"
"21.02322834029124","21.02333876817615","105.7931994180455","105.7933485002934","16"
"21.02326890016274","21.02337238973427","105.7934136869987","105.7934725104801","12"
"21.02331428156752","21.02340025902361","105.7919585015015","105.792045699102","7"
"21.02308739309244","21.02332722145007","105.7919652251376","105.7921351947523","7"
"21.0232624125055","21.02339046824991","105.7920598084321","105.7922085419829","17"
"21.02322386766422","21.02335334341852","105.7920808544677","105.7922528865376","19"
"21.02322582266983","21.02329919865165","105.7930690446436","105.7931515195053","18"
"21.02321244162532","21.02329207986078","105.792255739211","105.7923616812861","16"
"21.02318670129575","21.02327187326032","105.7922847352163","105.7923919207919","19"
"21.02314003147217","21.02323708539053","105.7921977419679","105.7923045650461","17"
"21.02314990665219","21.02324074231588","105.7923463776113","105.7924289463806","18"
"21.02312643809198","21.02321693893414","105.7923201447028","105.7924049365589","18"
"21.02307886363099","21.02317554628596","105.79226532856","105.7923861091281","18"
"21.02307578173244","21.02328009472454","105.7926604620768","105.7929686269332","11"
"21.02317418434236","21.02325125856823","105.7933271672857","105.7934337867405","12"
"21.02304642041074","21.02328561540215","105.7876067100185","105.7878598741799","20"
"21.0231001506477","21.02323144898145","105.7929943309028","105.7932039595233","28"
"21.02309901100007","21.02318180900005","105.7931757030001","105.793274518","9"
"21.02314083101855","21.02323591828507","105.7873417122699","105.7874647984623","14"
"21.02308182071478","21.0231761387363","105.7872659102928","105.787365242569","16"
"21.02298806349823","21.02313566100116","105.7873026786948","105.787435796362","18"
"21.02304520892003","21.02319563012503","105.7873627125472","105.7874931381342","17"
"21.02300480789308","21.02317128184434","105.793345483747","105.7935367439069","15"
"21.02302981115551","21.02312421229672","105.7930459397677","105.7931321037147","9"
"21.02299112929035","21.02310138254524","105.7930949058265","105.7932110037425","16"
"21.02299877528291","21.02312825354524","105.7925407594454","105.7926475138846","14"
"21.02297841965301","21.02310593090468","105.792566478106","105.792674384082","13"
"21.02270730693955","21.02313529632093","105.7886299918353","105.7891480650833","38"
"21.02291471644262","21.02302130234584","105.7928726183855","105.7929942039663","17"
"21.02300126450187","21.02308037387697","105.7931905893001","105.7932783643324","11"
"21.02299053933382","21.02309318621589","105.7926530196967","105.7927570735736","12"
"21.02294818943629","21.02305090248456","105.7922660504942","105.792367025425","11"
"21.02290187898937","21.02306458291769","105.787474618078","105.7876456872848","16"
"21.02292451642372","21.02301856131706","105.7925944601855","105.7926984092867","15"
"21.02263290436763","21.02304978143074","105.7880076951681","105.7885314142102","15"
"21.02291193795633","21.02305657319654","105.7871077327519","105.7872660116744","16"
"21.02285721899998","21.02301483246404","105.7870462103599","105.7871897668726","16"
"21.02290341353983","21.02301782910916","105.7933553591582","105.7934807352248","11"
"21.02291836069706","21.02302150068489","105.7920714804949","105.7921945377115","18"
"21.02285596428268","21.02301396407497","105.7927505018699","105.7928845441074","15"
"21.02288027877956","21.02293851105713","105.7928495583708","105.7929224935831","8"
"21.02284434383389","21.02291443944307","105.7928879868135","105.7929651710639","14"
"21.02278002671176","21.0228472888085","105.7929047025985","105.7929722224416","14"
"21.02282412173077","21.02290894609333","105.7929301568342","105.7930120398592","13"
"21.02274989728637","21.02288672154704","105.7929734366514","105.7930785151798","8"
"21.02287663133006","21.02300945659778","105.7924803403534","105.7926083935823","13"
"21.02284742080235","21.02295578292198","105.7924869858815","105.792593203549","12"
"21.02288428256823","21.02298607705134","105.7925401623628","105.7926513051355","7"
"21.02288142362627","21.02298381410293","105.7923917999174","105.7925092237594","13"
"21.0228076079509","21.02290885098473","105.7924478741135","105.7925699322154","14"
"21.02278884262264","21.02300236054188","105.7873118373389","105.7875638979074","15"
"21.02287621345936","21.02297993610321","105.7926801848241","105.7927765120491","16"
"21.02287490949584","21.02295685808113","105.7930354036373","105.7931192112272","12"
"21.02280270854802","21.02296713896489","105.7931989768968","105.7932942568581","17"
"21.02287942273006","21.02296477889767","105.7932826315828","105.7933739357228","12"
"21.02283780277091","21.02298622814202","105.7930960866732","105.7932198717349","13"
"21.02279035931852","21.0228565995211","105.7931083354311","105.7931883912186","10"
"21.02274052876185","21.02280249013464","105.7930941919346","105.7931822622871","13"
"21.02263008146107","21.0226969350379","105.7930866427002","105.7931497748936","11"
"21.02271210594778","21.02296370453629","105.78688890843","105.7871147796349","15"
"21.02279762419051","21.02297376618417","105.7921391014504","105.7923387139236","14"
"21.02275471072715","21.02285770530988","105.7933540442035","105.7934290274043","16"
"21.02264474399611","21.02276624463961","105.7934090691467","105.7934951418594","14"
"21.02279706910818","21.0229118072865","105.7905545393845","105.7912000380648","2"
"21.02276880498781","21.02287600220597","105.7926594771089","105.7927845789826","18"
"21.02269415257293","21.02282988536635","105.7921018195064","105.7922869972613","7"
"21.02279655914466","21.02287114002366","105.7930461647094","105.7931296972152","14"
"21.02267343521061","21.02281755435315","105.7930086889592","105.793102662516","14"
"21.02282414523313","21.02286882491855","105.7932832037087","105.7933532234884","8"
"21.02276096266801","21.02288940290069","105.787173170802","105.7873345149742","11"
"21.02272202732257","21.02285989658457","105.7871928425314","105.7873596982871","15"
"21.02268972067679","21.02282416021868","105.7872249945303","105.7873894375544","13"
"21.02272458664092","21.02283333926324","105.7926060590707","105.792709155711","8"
